region_id,target,pred_stat,top_evidence,top_factor_id,top_factor_label,top_factor_kind,top_baseline_type,top_baseline_value,top_freq,top_delta_mean,top_direction,top_score
242,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.8325867209446225, ""p50"": 1.815818428993225, ""p95"": 2.25292876958847}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6347859501838684, ""freq"": 0.6522544657679793, ""delta_mean"": -0.7757468819618225, ""direction"": ""decrease"", ""score"": 0.5059843680651842}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6347859501838684, ""freq"": 0.1845341656152467, ""delta_mean"": -0.5920863151550293, ""direction"": ""decrease"", ""score"": 0.10926015413933932}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6347859501838684, ""freq"": 0.07313234610531907, ""delta_mean"": 0.6956214308738708, ""direction"": ""increase"", ""score"": 0.05087242724094521}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6347859501838684, ""freq"": 0.036044890098944155, ""delta_mean"": -0.995153546333313, ""direction"": ""decrease"", ""score"": 0.0358702002091588}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6347859501838684, ""freq"": 0.021681386546251413, ""delta_mean"": -0.45089659094810486, ""direction"": ""decrease"", ""score"": 0.009776063280732867}]",19,ndre,aux_feature,region_mean,-0.6347859501838684,0.6522544657679793,-0.7757468819618225,decrease,0.5059843680651842
243,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.7266154976397303, ""p50"": 1.6830996870994568, ""p95"": 2.162730073928833}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7025787830352783, ""freq"": 0.6519916142557652, ""delta_mean"": -0.7898461818695068, ""direction"": ""decrease"", ""score"": 0.5149730871308525}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7025787830352783, ""freq"": 0.2120259195730894, ""delta_mean"": -0.6257240772247314, ""direction"": ""decrease"", ""score"": 0.13266972287259648}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7025787830352783, ""freq"": 0.06375071469411092, ""delta_mean"": -0.8855506777763367, ""direction"": ""decrease"", ""score"": 0.05645448860609579}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7025787830352783, ""freq"": 0.03154183342862588, ""delta_mean"": -0.396085262298584, ""direction"": ""decrease"", ""score"": 0.012493255366955527}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7025787830352783, ""freq"": 0.026967791118734517, ""delta_mean"": 0.9142711758613586, ""direction"": ""increase"", ""score"": 0.02465587409650891}]",19,ndre,aux_feature,region_mean,-0.7025787830352783,0.6519916142557652,-0.7898461818695068,decrease,0.5149730871308525
244,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.675199040648624, ""p50"": 1.684890627861023, ""p95"": 1.79690203666687}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5657806992530823, ""freq"": 0.6727589208006962, ""delta_mean"": -0.6318987011909485, ""direction"": ""decrease"", ""score"": 0.42511548826858414}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5657806992530823, ""freq"": 0.2523933855526545, ""delta_mean"": -0.466264933347702, ""direction"": ""decrease"", ""score"": 0.11768218509210931}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5657806992530823, ""freq"": 0.04612706701479547, ""delta_mean"": -0.335923433303833, ""direction"": ""decrease"", ""score"": 0.015495162719846082}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5657806992530823, ""freq"": 0.017406440382941687, ""delta_mean"": -0.3438258767127991, ""direction"": ""decrease"", ""score"": 0.005984784625113996}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5657806992530823, ""freq"": 0.006092254134029591, ""delta_mean"": -0.5112798810005188, ""direction"": ""decrease"", ""score"": 0.003114846968671568}]",19,ndre,aux_feature,region_mean,-0.5657806992530823,0.6727589208006962,-0.6318987011909485,decrease,0.42511548826858414
245,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 2.0356844247721915, ""p50"": 1.868943691253662, ""p95"": 3.2753658294677734}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.2953721284866333, ""freq"": 0.4289179104477612, ""delta_mean"": -0.8333016633987427, ""direction"": ""decrease"", ""score"": 0.3574180082376323}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.2953721284866333, ""freq"": 0.2830223880597015, ""delta_mean"": 1.0801233053207397, ""direction"": ""increase"", ""score"": 0.3056990772708138}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.2953721284866333, ""freq"": 0.2583955223880597, ""delta_mean"": -0.8796296715736389, ""direction"": ""decrease"", ""score"": 0.2272923684943078}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.2953721284866333, ""freq"": 0.018097014925373134, ""delta_mean"": -0.5096310377120972, ""direction"": ""decrease"", ""score"": 0.009222800495909221}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.2953721284866333, ""freq"": 0.01082089552238806, ""delta_mean"": -0.6004658341407776, ""direction"": ""decrease"", ""score"": 0.006497578056000952}]",23,red_green_ratio,aux_feature,region_mean,-0.2953721284866333,0.4289179104477612,-0.8333016633987427,decrease,0.3574180082376323
246,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.8486903381449982, ""p50"": 1.7184185981750488, ""p95"": 2.786285603046417}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.45681703090667725, ""freq"": 0.6625536480686696, ""delta_mean"": -0.8080393671989441, ""direction"": ""decrease"", ""score"": 0.5353694305207597}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.45681703090667725, ""freq"": 0.20198497854077252, ""delta_mean"": 0.8503375053405762, ""direction"": ""increase"", ""score"": 0.17175540276863033}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.45681703090667725, ""freq"": 0.09871244635193133, ""delta_mean"": -0.7221165299415588, ""direction"": ""decrease"", ""score"": 0.07128188922169894}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.45681703090667725, ""freq"": 0.03353004291845493, ""delta_mean"": -0.5997682213783264, ""direction"": ""decrease"", ""score"": 0.020110254203940664}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.45681703090667725, ""freq"": 0.0029506437768240345, ""delta_mean"": -0.5543003678321838, ""direction"": ""decrease"", ""score"": 0.0016355429308353064}]",23,red_green_ratio,aux_feature,region_mean,-0.45681703090667725,0.6625536480686696,-0.8080393671989441,decrease,0.5353694305207597
247,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.6632631532722795, ""p50"": 1.659805715084076, ""p95"": 1.8616358578205108}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.4949115514755249, ""freq"": 0.44372590473821666, ""delta_mean"": -0.6170228719711304, ""direction"": ""decrease"", ""score"": 0.2737890321095626}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.4949115514755249, ""freq"": 0.23330431538365876, ""delta_mean"": -0.5373461246490479, ""direction"": ""decrease"", ""score"": 0.12536516973530826}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.4949115514755249, ""freq"": 0.18150727521452556, ""delta_mean"": -0.3757941424846649, ""direction"": ""decrease"", ""score"": 0.0682093708439707}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.4949115514755249, ""freq"": 0.0677154582763338, ""delta_mean"": -0.33102306723594666, ""direction"": ""decrease"", ""score"": 0.02241537869791978}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.4949115514755249, ""freq"": 0.04240766073871409, ""delta_mean"": 0.33842355012893677, ""direction"": ""increase"", ""score"": 0.014351751099859152}]",19,ndre,aux_feature,region_mean,-0.4949115514755249,0.44372590473821666,-0.6170228719711304,decrease,0.2737890321095626
248,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.6549272592278437, ""p50"": 1.6552985310554504, ""p95"": 1.8350894570350647}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7875224947929382, ""freq"": 0.7537239324726912, ""delta_mean"": -0.8240617513656616, ""direction"": ""decrease"", ""score"": 0.6211150638396596}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7875224947929382, ""freq"": 0.19662363455809334, ""delta_mean"": -0.6982623934745789, ""direction"": ""decrease"", ""score"": 0.13729488968020517}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7875224947929382, ""freq"": 0.04667328699106256, ""delta_mean"": -0.5692979097366333, ""direction"": ""decrease"", ""score"": 0.026571004724549915}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7875224947929382, ""freq"": 0.0029791459781529296, ""delta_mean"": -0.8530890345573425, ""direction"": ""decrease"", ""score"": 0.0025414767663078726}]",19,ndre,aux_feature,region_mean,-0.7875224947929382,0.7537239324726912,-0.8240617513656616,decrease,0.6211150638396596
249,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.400429093768523, ""p50"": 1.371914029121399, ""p95"": 1.606240689754486}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9108632802963257, ""freq"": 0.7592675301473872, ""delta_mean"": -0.9639015793800354, ""direction"": ""decrease"", ""score"": 0.7318591714810452}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9108632802963257, ""freq"": 0.1335417597141581, ""delta_mean"": -0.6447750926017761, ""direction"": ""decrease"", ""score"": 0.08610440048590043}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9108632802963257, ""freq"": 0.08351942831621259, ""delta_mean"": -0.8916236758232117, ""direction"": ""decrease"", ""score"": 0.0744678996779547}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9108632802963257, ""freq"": 0.022778025904421618, ""delta_mean"": -0.7766292691230774, ""direction"": ""decrease"", ""score"": 0.017690081610217484}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9108632802963257, ""freq"": 0.00044662795891022776, ""delta_mean"": -1.0136313438415527, ""direction"": ""decrease"", ""score"": 0.000452716098187384}]",23,red_green_ratio,aux_feature,region_mean,-0.9108632802963257,0.7592675301473872,-0.9639015793800354,decrease,0.7318591714810452
250,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.8083287407191926, ""p50"": 1.799608826637268, ""p95"": 2.0241127014160156}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7364047169685364, ""freq"": 0.5785460091509913, ""delta_mean"": -0.7742771506309509, ""direction"": ""decrease"", ""score"": 0.4479549554743376}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7364047169685364, ""freq"": 0.1550584646670056, ""delta_mean"": -0.6019474864006042, ""direction"": ""decrease"", ""score"": 0.09333705305144092}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7364047169685364, ""freq"": 0.11642094560244026, ""delta_mean"": -0.5640496015548706, ""direction"": ""decrease"", ""score"": 0.0656671879796977}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7364047169685364, ""freq"": 0.10167768174885612, ""delta_mean"": -0.942935049533844, ""direction"": ""decrease"", ""score"": 0.09587544987634407}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7364047169685364, ""freq"": 0.044229791560752414, ""delta_mean"": -0.8393491506576538, ""direction"": ""decrease"", ""score"": 0.0371242379802826}]",19,ndre,aux_feature,region_mean,-0.7364047169685364,0.5785460091509913,-0.7742771506309509,decrease,0.4479549554743376
251,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.6881726292982993, ""p50"": 1.5504924058914185, ""p95"": 2.5612360715866087}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5210477113723755, ""freq"": 0.7200188857412654, ""delta_mean"": -0.7651285529136658, ""direction"": ""decrease"", ""score"": 0.5509070081177244}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5210477113723755, ""freq"": 0.14069877242681775, ""delta_mean"": 0.8960983157157898, ""direction"": ""increase"", ""score"": 0.1260799329949506}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5210477113723755, ""freq"": 0.07601510859301228, ""delta_mean"": -0.7792569994926453, ""direction"": ""decrease"", ""score"": 0.059235305438298344}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5210477113723755, ""freq"": 0.03635505193578848, ""delta_mean"": -0.5938605070114136, ""direction"": ""decrease"", ""score"": 0.02158982957501362}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5210477113723755, ""freq"": 0.024079320113314446, ""delta_mean"": -0.5676711201667786, ""direction"": ""decrease"", ""score"": 0.013669134621579654}]",23,red_green_ratio,aux_feature,region_mean,-0.5210477113723755,0.7200188857412654,-0.7651285529136658,decrease,0.5509070081177244
252,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.819547519494523, ""p50"": 1.745262622833252, ""p95"": 2.335144782066345}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7926188707351685, ""freq"": 0.851392335263303, ""delta_mean"": -0.8826975226402283, ""direction"": ""decrease"", ""score"": 0.7515219051317963}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7926188707351685, ""freq"": 0.04714640198511166, ""delta_mean"": -0.9037330150604248, ""direction"": ""decrease"", ""score"": 0.04260776001525576}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7926188707351685, ""freq"": 0.03915081334436173, ""delta_mean"": 0.8765456676483154, ""direction"": ""increase"", ""score"": 0.03431747582190813}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7926188707351685, ""freq"": 0.027846705266060104, ""delta_mean"": -0.45958423614501953, ""direction"": ""decrease"", ""score"": 0.012797906768857725}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7926188707351685, ""freq"": 0.026192445547284258, ""delta_mean"": -0.5334782004356384, ""direction"": ""decrease"", ""score"": 0.013973098715573657}]",23,red_green_ratio,aux_feature,region_mean,-0.7926188707351685,0.851392335263303,-0.8826975226402283,decrease,0.7515219051317963
253,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.7737120537975373, ""p50"": 1.6523128151893616, ""p95"": 2.633519387245177}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5670596361160278, ""freq"": 0.6036269430051814, ""delta_mean"": -0.8217760920524597, ""direction"": ""decrease"", ""score"": 0.4960461902803708}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5670596361160278, ""freq"": 0.22192729125966193, ""delta_mean"": -0.8468242287635803, ""direction"": ""decrease"", ""score"": 0.18793340726255367}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5670596361160278, ""freq"": 0.13832498088847361, ""delta_mean"": 0.9960410594940186, ""direction"": ""increase"", ""score"": 0.13777736051864511}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5670596361160278, ""freq"": 0.026734901894164612, ""delta_mean"": -0.55601567029953, ""direction"": ""decrease"", ""score"": 0.014865024397076113}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5670596361160278, ""freq"": 0.008154251252866729, ""delta_mean"": -0.62441086769104, ""direction"": ""decrease"", ""score"": 0.005091603100173265}]",23,red_green_ratio,aux_feature,region_mean,-0.5670596361160278,0.6036269430051814,-0.8217760920524597,decrease,0.4960461902803708
254,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.7427470161054368, ""p50"": 1.7095150351524353, ""p95"": 2.1336898803710933}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5534948110580444, ""freq"": 0.6774436090225564, ""delta_mean"": -0.7222979068756104, ""direction"": ""decrease"", ""score"": 0.48931610082325183}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5534948110580444, ""freq"": 0.168796992481203, ""delta_mean"": -0.6902977228164673, ""direction"": ""decrease"", ""score"": 0.11652017952804278}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5534948110580444, ""freq"": 0.1037593984962406, ""delta_mean"": 0.7957172393798828, ""direction"": ""increase"", ""score"": 0.08256314213114574}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5534948110580444, ""freq"": 0.02556390977443609, ""delta_mean"": -0.6163100004196167, ""direction"": ""decrease"", ""score"": 0.01575529324380975}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5534948110580444, ""freq"": 0.020676691729323307, ""delta_mean"": -0.5913695096969604, ""direction"": ""decrease"", ""score"": 0.012227565050125122}]",23,red_green_ratio,aux_feature,region_mean,-0.5534948110580444,0.6774436090225564,-0.7222979068756104,decrease,0.48931610082325183
255,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.8708298596640938, ""p50"": 1.7600388526916504, ""p95"": 2.7899646759033203}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.35195454955101013, ""freq"": 0.5787015413358244, ""delta_mean"": -0.6855459809303284, ""direction"": ""decrease"", ""score"": 0.3967265158209607}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.35195454955101013, ""freq"": 0.22232601588042972, ""delta_mean"": 0.8646647334098816, ""direction"": ""increase"", ""score"": 0.19223746525133287}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.35195454955101013, ""freq"": 0.15506772536198038, ""delta_mean"": -0.7911893725395203, ""direction"": ""decrease"", ""score"": 0.12268793633027592}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.35195454955101013, ""freq"": 0.04343764595983186, ""delta_mean"": -0.5662346482276917, ""direction"": ""decrease"", ""score"": 0.024595900179904404}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.35195454955101013, ""freq"": 0.00046707146193367583, ""delta_mean"": -0.3889637291431427, ""direction"": ""decrease"", ""score"": 0.00018167385761006197}]",23,red_green_ratio,aux_feature,region_mean,-0.35195454955101013,0.5787015413358244,-0.6855459809303284,decrease,0.3967265158209607
256,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.7139889706336804, ""p50"": 1.7110276222229004, ""p95"": 1.9203791618347168}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7013792395591736, ""freq"": 0.7098273572377158, ""delta_mean"": -0.7565590143203735, ""direction"": ""decrease"", ""score"": 0.5370262857294019}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7013792395591736, ""freq"": 0.2868525896414343, ""delta_mean"": -0.579120397567749, ""direction"": ""decrease"", ""score"": 0.1661221857564858}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7013792395591736, ""freq"": 0.0026560424966799467, ""delta_mean"": 0.7446686029434204, ""direction"": ""increase"", ""score"": 0.00197787145536101}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7013792395591736, ""freq"": 0.0006640106241699867, ""delta_mean"": -0.31420037150382996, ""direction"": ""decrease"", ""score"": 0.0002086323847966998}]",19,ndre,aux_feature,region_mean,-0.7013792395591736,0.7098273572377158,-0.7565590143203735,decrease,0.5370262857294019
